,income_am,profit_last_am,profit_am,damage_am,damage_inc,crd_lim_rec,credit_use_ic,gluten_ic,lactose_ic,insurance_ic,spa_ic,empl_ic,cab_requests,married_cd,bar_no,sport_ic,neighbor_income,age,marketing_permit,urban_ic,dining_ic,presidential,prev_stay,prev_all_in_stay,divorce,fam_adult_size,children_no,tenure_mts,tenure_yrs,company_ic,claims_no,claims_am,nights_booked,shop_am,shop_use,retired,gold_status,score1_pos,score1_neg,score2_pos,score2_neg,score3_pos,score3_neg,score4_pos,score4_neg,score5_pos,score5_neg,gender_M,client_segment_0.0,client_segment_1.0,client_segment_2.0,client_segment_3.0,client_segment_4.0,sect_empl_0.0,sect_empl_1.0,sect_empl_2.0,sect_empl_3.0,sect_empl_4.0,profitpernight
15,-0.13548846051210137,-0.12474392735014413,0.5322444478810444,2.6848882047978107,1.8450885477696928,1.1400121115040467,0,0,0,1,1,0,-0.6598945831384923,0,-0.12787932126873808,1,0.3148233066268253,-0.9173409388170481,1,1,0,0,1,1,0,1.2888438883533815,0.73736295123978,0.43724844078081215,0.4217185357750899,0,-0.30462002643993075,-0.06699873325306355,0.6110990178199456,0.38455758970515413,1,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-1.6968905455433814,-2.1903935114787543,-2.3303207155337744,-2.711611773249379,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,-0.35408376078641357
16,-0.16736403911518138,-0.1698154758873688,0.8942829414432895,-0.25693802055886733,0.7232367866536922,-0.06736320627036253,0,0,0,1,0,0,-0.011806305774069572,1,-0.12787932126873808,1,-1.4449550399865974,-1.3497658353227746,1,1,1,0,1,0,0,1.2888438883533815,-0.46068676326712227,-0.981466163739817,-0.9620057677449514,0,1.1088896103141554,-0.06699873325306355,-0.6625593719538971,0.4567140182057451,1,0,0,-3.0165436342792598,0.6672246183284337,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,-3.1879016282346306,-3.4230938114459093,0,0,1,0,0,0,0,1,0,0,0,1.3268083838457303
17,-0.2489315843618462,-0.23230103181397574,-0.05415592901554984,-0.05157186998205868,1.8450885477696928,0.7009665414042615,0,0,0,0,0,0,2.580546803683621,1,1.0718572124843349,0,-0.5624420172238296,0.2563837802699236,1,1,0,0,0,1,0,0.044797553133049006,-0.46068676326712227,-0.13295264428967993,-0.14805029508610357,0,-0.30462002643993075,-0.06699873325306355,-0.02573017706697573,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.36132417900189456
18,0.986822786121058,-0.030844867897592703,0.29205766681935097,-0.25693802055886733,-0.39861497446230854,2.5669102143283484,0,1,1,1,1,0,0.636281971590353,1,-0.7277475881452745,1,0.5109373116852182,-0.42314105709621797,1,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,1.3943716907205668,1.3984651029657071,0,-0.30462002643993075,-0.06699873325306355,0.6907026671808107,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,1.557705093347049,0.4517995754527112,-3.785954562709307e-16,3.6561510977639585e-16,0.533135564670665,-1.6496676444028935,0.0,-5.1557972663975215e-16,1,0,0,0,1,0,1,0,0,0,0,-0.3800972941233276
19,-0.25220398216520423,-0.2357155430667958,-0.35887312636541424,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,1,-0.33585044445628087,1,0.0720767676901074,0,-0.45224034006945746,-0.8555659536019443,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-1.0221948126734235,-1.043401315010836,0,-0.30462002643993075,-0.06699873325306355,-0.7421630213147623,-0.3014371924338569,0,0,0,3.2734713815384713,1.2022382037167882,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.8639399126343653
20,-0.2404475900568439,-0.2357155430667958,-0.1433028528795898,-0.25693802055886733,-0.39861497446230854,-0.1771245987953088,0,0,0,1,0,0,2.2565026650014097,1,1.6717254793608713,1,-1.7596670404587431,-0.8555659536019443,1,1,0,0,0,1,0,1.2888438883533815,-0.46068676326712227,-0.9475256229618115,-0.9620057677449514,0,-0.30462002643993075,-0.06699873325306355,0.1865462212286647,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.39455960076950963
21,-0.026044933977571898,-0.0031873267497502856,-0.2115257453041411,1.8827315311772845,4.088792070001694,0.8107279339292078,1,0,0,1,0,0,-0.9839387218207035,1,1.6717254793608713,1,0.0737290251788928,-0.2995910866660104,0,1,0,0,1,1,0,1.2888438883533815,1.9354126657466821,1.6387435843222062,1.6426517447633615,0,-0.30462002643993075,-0.06699873325306355,1.4336700612155522,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-2.9501690791354753,-0.9061273610941045,-3.872809172297254e-16,0.0,-1.174672737700493,1.0436042225398177,1,0,1,0,0,0,1,0,0,0,0,-0.43493847208600916
22,-0.2158440065723373,0.1351003789894618,-0.2618137536377021,-0.25693802055886733,-0.39861497446230854,-0.06736320627036253,0,0,0,0,0,0,-0.6598945831384923,0,0.47198894560779836,1,0.4533625579066074,1.1830085584964802,0,0,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.8185515680053906,-0.7992146732131817,0,-0.30462002643993075,-0.06699873325306355,0.5580299182460355,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,0.836591055821264,-1.993302585050964,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.4236470604101686
23,-0.25184038240927553,-0.2357155430667958,-0.33953158469866,-0.25693802055886733,-0.39861497446230854,-0.5612894726326209,0,0,0,1,0,0,-0.6598945831384923,1,1.0718572124843349,0,0.6296852413536028,-1.473315805752982,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-1.6331245466775222,-1.6131701458720296,0,1.1088896103141554,-0.06699873325306355,-0.582955722593032,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-2.081263202414472,-1.081775057527319,-0.18152374064240814,2.536522004294553,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.2572815905079165
24,-0.25220398216520423,-0.2357155430667958,-0.35676314000176834,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-1.307982860502915,0,-1.1276597660629655,1,-0.6197169024931767,0.5034837211303387,0,1,0,0,1,0,1,-1.1992487820872835,-0.46068676326712227,0.0,-2.8917507416496154e-16,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,1,0,0,0,0,1,0,0,0,0,-0.12590849867251486
25,0.9814899897007708,-0.01547956725990247,3.160056631605063,-0.25693802055886733,-0.39861497446230854,-0.1771245987953088,0,0,0,0,0,0,0.3122378329081417,1,-0.527791499186429,1,0.15379391715227336,1.6772084402173104,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.4711889815588176,0.5031140830409746,0,-0.30462002643993075,-0.06699873325306355,-0.05226472685393079,-0.3014371924338569,0,1,0,-1.4478101199881228,-2.9228767101931608,-0.4992755850272762,1.0157388730514991,-0.6248871723371494,-1.2950454902413142,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,0.1952386894110063
26,-0.11694487295973922,-0.10801282221132587,-0.32441001575919765,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.636281971590353,0,-0.7277475881452745,0,2.1824043823205113,1.3683335141417916,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.07185967088927007,-0.06665474782021878,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-2.391038784548933,-1.6711347178453704,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.0883399946130128
27,0.18399452503055608,-0.22615491155889966,-0.3223000293955517,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,-0.6598945831384923,0,0.0720767676901074,0,-0.6278133522432938,1.9860833662928292,1,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.3829435755360034,0.4217185357750899,0,-0.30462002643993075,-0.06699873325306355,-0.42374842387130157,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,1,0,0,1,0,0,0,0,-0.3442832814665435
28,-0.2242068009586967,-0.20396058841556933,-0.3551806502290339,-0.25693802055886733,-0.39861497446230854,0.5912051488793152,0,0,0,1,0,0,1.608414387636987,1,-0.9277036771041199,0,-0.6375590787943608,-1.3497658353227746,1,0,0,0,0,0,0,0.044797553133049006,-0.46068676326712227,-1.8231915750343528,-1.857356787669684,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,0.21098297794801987
29,-0.15015365066789102,-0.14079213023839837,-0.33706993394107315,-0.25693802055886733,-0.39861497446230854,-0.39664738384520143,0,0,0,1,0,0,-1.307982860502915,1,-0.7277475881452745,0,0.8163533883701923,-1.3497658353227746,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.6760012967377677,-0.6364235786814122,0,-0.30462002643993075,-0.06699873325306355,0.02733892250693438,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,2.626038356158595,2.0492154935533633,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,1,0,0,0,0,-0.41164691795406094
30,-0.23620559290434276,0.05263993223385756,-0.34674070477445024,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,-0.33585044445628087,1,-0.12787932126873808,0,0.6508259712566864,-1.7204157466133971,0,1,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,-0.350172105268915,-0.3108413896178731,0,-0.30462002643993075,-0.06699873325306355,-0.6625593719538971,-0.3014371924338569,0,0,0,-0.8548331010607689,-3.120837086827284,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.1142704294801691
31,1.4844696520687635,0.938876327903302,0.06189332098497557,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,0,0,0.636281971590353,0,-1.1276597660629655,0,2.2783623052848627,1.3065585289266877,1,1,0,0,1,0,1,-1.1992487820872835,-0.46068676326712227,0.7495014159384625,0.747300724838629,0,-0.30462002643993075,-0.06699873325306355,-0.7156284715278072,3.849536887673636,1,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,1.4043204608271493,-0.6413196118229725,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,0,0,1,0,1,0,0,0,0,1.1795970173951815
32,-0.0018049502489939414,0.0418842217874744,-0.22629564984966252,-0.25693802055886733,-0.39861497446230854,1.9083418591786707,0,0,0,0,0,0,-0.011806305774069572,1,-0.527791499186429,0,-1.583794159775643,0.9359086176360651,0,0,0,0,1,1,0,0.044797553133049006,-0.46068676326712227,-0.12616453613407885,-0.14805029508610357,0,-0.30462002643993075,-0.06699873325306355,0.6907026671808107,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,0.8056929777773172,0.4042992731710603,-2.1862947959736476,0.04000546839634243,1,0,1,0,0,0,1,0,0,0,0,-0.4238727684187474
33,-0.15694084611189285,-0.1892781900284431,0.23245055204635381,-0.25693802055886733,0.7232367866536922,0.15215957877953004,0,0,1,1,0,0,-0.011806305774069572,1,-0.7277475881452745,1,-0.08939944386050432,-1.3497658353227746,1,1,0,0,1,0,0,1.2888438883533815,-0.46068676326712227,0.4779770897144187,0.5031140830409746,0,-0.30462002643993075,-0.06699873325306355,-0.45028297365825665,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.11998737575009333
34,-0.2406899898941297,-0.2278621671853097,-0.16018274378875713,-0.25693802055886733,-0.39861497446230854,0.26192097130447634,0,0,0,0,0,0,-0.9839387218207035,1,0.2720328566489529,0,0.2611468434686413,-0.2995910866660104,1,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,-0.10580021166727555,-0.06665474782021878,0,-0.30462002643993075,-0.06699873325306355,2.0174301565285635,-0.3014371924338569,0,0,0,1.8725849128227652,1.3227332006750352,-7.853804045339587e-16,7.500248261744675e-16,2.059411165320256,1.2329647828011643,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,1,0,1,0,0,0,0,1,0,0,0,-0.43773486052457233
35,-0.1780296319557557,-0.1571817842519346,-0.28344111386507276,-0.25693802055886733,-0.39861497446230854,0.15215957877953004,0,0,0,1,0,0,0.3122378329081417,1,0.47198894560779836,0,0.3652012161831097,-1.4115408205378783,0,1,0,0,1,0,0,0.044797553133049006,-0.46068676326712227,0.09105492484515625,0.09613634671155077,0,-0.30462002643993075,-0.06699873325306355,0.6110990178199456,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-3.872809172297254e-16,0.0,0.0,-5.1557972663975215e-16,0,0,1,0,0,0,1,0,0,0,0,-0.4269434139352556
36,-0.2405687899754868,-0.2227404003060796,-0.3555323146229749,-0.25693802055886733,-0.39861497446230854,-0.7259315614200403,0,0,0,0,1,0,0.636281971590353,1,-0.527791499186429,0,-1.249890574710627,0.9359086176360651,1,0,0,0,1,0,0,-1.1992487820872835,-0.46068676326712227,0.7359251996272603,0.747300724838629,0,-0.30462002643993075,-0.06699873325306355,0.21308077101561979,-0.3014371924338569,0,1,0,0.0,7.448482714337655e-16,1.8391519682859125,-1.5398599864719333,-1.5876357526468707,2.3040494725399103,2.924090602288131,3.1953180313149843,0.0,-5.1557972663975215e-16,1,0,0,1,0,0,1,0,0,0,0,-0.42294690004074
37,0.15696694317319168,-0.02265004089082458,-0.1858542445464491,-0.25693802055886733,-0.39861497446230854,1.249773504028993,0,0,0,0,1,0,0.3122378329081417,1,0.47198894560779836,0,-0.19930125250561284,0.6888086767756499,0,1,0,0,1,1,0,1.2888438883533815,-0.46068676326712227,0.5187057386480253,0.5031140830409746,0,-0.30462002643993075,-0.06699873325306355,3.158415797367631,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,-0.6912009997192622,-3.2741088988686755,2.0074469486986466,1.8906255872833666,1,0,1,0,0,0,1,0,0,0,0,-0.4447551738426131
38,-0.048345719007863615,-0.006601838002570337,0.10163139750030699,3.0148782587161014,2.9669403088856936,2.5669102143283484,1,0,1,1,1,0,-0.011806305774069572,1,2.071637657278562,1,0.47210433973558225,-0.2995910866660104,1,1,0,0,1,1,0,1.2888438883533815,0.73736295123978,0.050326275911549666,0.01474079944566599,0,2.522399247068241,-0.06699873325306355,0.8764445156894961,-0.3014371924338569,0,0,0,0.0,7.448482714337655e-16,-7.853804045339587e-16,7.500248261744675e-16,-3.785954562709307e-16,3.6561510977639585e-16,2.327498098369789,3.190775366540478,-0.19661585258824785,2.227540381202215,1,0,1,0,0,0,1,0,0,0,0,-0.40328577426190293
